Image,Similarity
gb-eng,-0.31216248869895935
fo,-0.3170921206474304
cz,-0.3260916471481323
cr,-0.33906644582748413
ca,-0.3773263096809387
jp,-0.3943271040916443
fi,-0.3969841003417969
ve,-0.4186578094959259
ee,-0.4380936324596405
si,-0.5079436898231506
sk,-0.5216643214225769
lt,-0.5417954325675964
th,-0.5511182546615601
bg,-0.642145574092865
ru,-0.6561095118522644
